Entity,Code,Date,Cases,Deaths
El Salvador,SLV,23-May-20,85,0
El Salvador,SLV,24-May-20,94,2
El Salvador,SLV,25-May-20,96,0
El Salvador,SLV,26-May-20,68,1
El Salvador,SLV,27-May-20,59,0
El Salvador,SLV,28-May-20,67,3
El Salvador,SLV,29-May-20,85,0
El Salvador,SLV,30-May-20,84,4
El Salvador,SLV,31-May-20,239,3
El Salvador,SLV,1-Jun-20,0,0
El Salvador,SLV,2-Jun-20,65,0
El Salvador,SLV,3-Jun-20,71,3
El Salvador,SLV,4-Jun-20,52,2
El Salvador,SLV,5-Jun-20,76,1
El Salvador,SLV,6-Jun-20,68,1
El Salvador,SLV,7-Jun-20,85,0
El Salvador,SLV,8-Jun-20,81,2
El Salvador,SLV,9-Jun-20,89,3
El Salvador,SLV,10-Jun-20,87,2
El Salvador,SLV,11-Jun-20,83,4
El Salvador,SLV,12-Jun-20,207,4
El Salvador,SLV,13-Jun-20,0,4
El Salvador,SLV,14-Jun-20,122,0
Equatorial Guinea,GNQ,15-Mar-20,1,0
Equatorial Guinea,GNQ,16-Mar-20,0,0
Equatorial Guinea,GNQ,17-Mar-20,0,0
Equatorial Guinea,GNQ,18-Mar-20,0,0
Equatorial Guinea,GNQ,19-Mar-20,2,0
Equatorial Guinea,GNQ,20-Mar-20,1,0
Equatorial Guinea,GNQ,21-Mar-20,0,0
Equatorial Guinea,GNQ,22-Mar-20,2,0
Equatorial Guinea,GNQ,23-Mar-20,0,0
Equatorial Guinea,GNQ,24-Mar-20,3,0
Equatorial Guinea,GNQ,25-Mar-20,0,0
Equatorial Guinea,GNQ,26-Mar-20,2,0
Equatorial Guinea,GNQ,27-Mar-20,1,0
Equatorial Guinea,GNQ,28-Mar-20,1,0
Equatorial Guinea,GNQ,29-Mar-20,0,0
Equatorial Guinea,GNQ,30-Mar-20,1,0
Equatorial Guinea,GNQ,31-Mar-20,0,0
Equatorial Guinea,GNQ,1-Apr-20,1,0
Equatorial Guinea,GNQ,2-Apr-20,0,0
Equatorial Guinea,GNQ,3-Apr-20,0,0
Equatorial Guinea,GNQ,4-Apr-20,1,0
Equatorial Guinea,GNQ,5-Apr-20,0,0
Equatorial Guinea,GNQ,6-Apr-20,0,0
Equatorial Guinea,GNQ,7-Apr-20,0,0
Equatorial Guinea,GNQ,8-Apr-20,0,0
Equatorial Guinea,GNQ,9-Apr-20,2,0
Equatorial Guinea,GNQ,10-Apr-20,0,0
Equatorial Guinea,GNQ,11-Apr-20,0,0
Equatorial Guinea,GNQ,12-Apr-20,0,0
Equatorial Guinea,GNQ,13-Apr-20,3,0
Equatorial Guinea,GNQ,14-Apr-20,0,0
Equatorial Guinea,GNQ,15-Apr-20,20,0
Equatorial Guinea,GNQ,16-Apr-20,10,0
Equatorial Guinea,GNQ,17-Apr-20,0,0
Equatorial Guinea,GNQ,18-Apr-20,28,0
Equatorial Guinea,GNQ,19-Apr-20,0,0
Equatorial Guinea,GNQ,20-Apr-20,0,0
Equatorial Guinea,GNQ,21-Apr-20,0,0
Equatorial Guinea,GNQ,22-Apr-20,0,0
Equatorial Guinea,GNQ,23-Apr-20,4,0
Equatorial Guinea,GNQ,24-Apr-20,1,1
Equatorial Guinea,GNQ,25-Apr-20,128,0
Equatorial Guinea,GNQ,26-Apr-20,2,0
Equatorial Guinea,GNQ,27-Apr-20,44,0
Equatorial Guinea,GNQ,28-Apr-20,0,0
Equatorial Guinea,GNQ,29-Apr-20,57,0
Equatorial Guinea,GNQ,30-Apr-20,0,0
Equatorial Guinea,GNQ,1-May-20,0,0
Equatorial Guinea,GNQ,2-May-20,0,0
Equatorial Guinea,GNQ,3-May-20,0,0
Equatorial Guinea,GNQ,4-May-20,0,0
Equatorial Guinea,GNQ,5-May-20,0,1
Equatorial Guinea,GNQ,6-May-20,124,2
Equatorial Guinea,GNQ,7-May-20,0,0
Equatorial Guinea,GNQ,8-May-20,0,0
Equatorial Guinea,GNQ,9-May-20,0,0
Equatorial Guinea,GNQ,10-May-20,0,0
Equatorial Guinea,GNQ,11-May-20,0,0
Equatorial Guinea,GNQ,12-May-20,0,0
Equatorial Guinea,GNQ,13-May-20,0,0
Equatorial Guinea,GNQ,14-May-20,83,2
Equatorial Guinea,GNQ,15-May-20,72,1
Equatorial Guinea,GNQ,16-May-20,0,0
Equatorial Guinea,GNQ,17-May-20,0,0
Equatorial Guinea,GNQ,18-May-20,0,0
Equatorial Guinea,GNQ,19-May-20,125,0
Equatorial Guinea,GNQ,20-May-20,171,0
Equatorial Guinea,GNQ,21-May-20,0,0
Equatorial Guinea,GNQ,22-May-20,13,3
Equatorial Guinea,GNQ,23-May-20,0,0
Equatorial Guinea,GNQ,24-May-20,140,2
Equatorial Guinea,GNQ,25-May-20,0,0
Equatorial Guinea,GNQ,26-May-20,0,0
Equatorial Guinea,GNQ,27-May-20,0,0
Equatorial Guinea,GNQ,28-May-20,0,0
Equatorial Guinea,GNQ,29-May-20,0,0
Equatorial Guinea,GNQ,30-May-20,0,0
Equatorial Guinea,GNQ,31-May-20,263,0
Equatorial Guinea,GNQ,1-Jun-20,0,0
Equatorial Guinea,GNQ,2-Jun-20,0,0
Equatorial Guinea,GNQ,3-Jun-20,0,0
Equatorial Guinea,GNQ,4-Jun-20,0,0
Equatorial Guinea,GNQ,5-Jun-20,0,0
Equatorial Guinea,GNQ,6-Jun-20,0,0
Equatorial Guinea,GNQ,7-Jun-20,0,0
Equatorial Guinea,GNQ,8-Jun-20,0,0
Equatorial Guinea,GNQ,9-Jun-20,0,0
Equatorial Guinea,GNQ,10-Jun-20,0,0
Equatorial Guinea,GNQ,11-Jun-20,0,0
Equatorial Guinea,GNQ,12-Jun-20,0,0
Equatorial Guinea,GNQ,13-Jun-20,0,0
Equatorial Guinea,GNQ,14-Jun-20,0,0
Eritrea,ERI,22-Mar-20,1,0
Eritrea,ERI,23-Mar-20,0,0
Eritrea,ERI,24-Mar-20,0,0
Eritrea,ERI,25-Mar-20,0,0
Eritrea,ERI,26-Mar-20,3,0
Eritrea,ERI,27-Mar-20,2,0
Eritrea,ERI,28-Mar-20,0,0
Eritrea,ERI,29-Mar-20,0,0
Eritrea,ERI,30-Mar-20,6,0
Eritrea,ERI,31-Mar-20,0,0
Eritrea,ERI,1-Apr-20,3,0
Eritrea,ERI,2-Apr-20,3,0
Eritrea,ERI,3-Apr-20,4,0
Eritrea,ERI,4-Apr-20,0,0
Eritrea,ERI,5-Apr-20,7,0
Eritrea,ERI,6-Apr-20,0,0
Eritrea,ERI,7-Apr-20,2,0
Eritrea,ERI,8-Apr-20,0,0
Eritrea,ERI,9-Apr-20,2,0
Eritrea,ERI,10-Apr-20,0,0
Eritrea,ERI,11-Apr-20,1,0
Eritrea,ERI,12-Apr-20,0,0
Eritrea,ERI,13-Apr-20,0,0
Eritrea,ERI,14-Apr-20,0,0
Eritrea,ERI,15-Apr-20,1,0
Eritrea,ERI,16-Apr-20,0,0
Eritrea,ERI,17-Apr-20,0,0
Eritrea,ERI,18-Apr-20,0,0
Eritrea,ERI,19-Apr-20,0,0
Eritrea,ERI,20-Apr-20,4,0
Eritrea,ERI,21-Apr-20,0,0
Eritrea,ERI,22-Apr-20,0,0
Eritrea,ERI,23-Apr-20,0,0
Eritrea,ERI,24-Apr-20,0,0
Eritrea,ERI,25-Apr-20,0,0
Eritrea,ERI,26-Apr-20,0,0
Eritrea,ERI,27-Apr-20,0,0
Eritrea,ERI,28-Apr-20,0,0
Eritrea,ERI,29-Apr-20,0,0
Eritrea,ERI,30-Apr-20,0,0
Eritrea,ERI,1-May-20,0,0
Eritrea,ERI,2-May-20,0,0
Eritrea,ERI,3-May-20,0,0
Eritrea,ERI,4-May-20,0,0
Eritrea,ERI,5-May-20,0,0
Eritrea,ERI,6-May-20,0,0
Eritrea,ERI,7-May-20,0,0
Eritrea,ERI,8-May-20,0,0
Eritrea,ERI,9-May-20,0,0
Eritrea,ERI,10-May-20,0,0
Eritrea,ERI,11-May-20,0,0
Eritrea,ERI,12-May-20,0,0
Eritrea,ERI,13-May-20,0,0
Eritrea,ERI,14-May-20,0,0
Eritrea,ERI,15-May-20,0,0
Eritrea,ERI,16-May-20,0,0
Eritrea,ERI,17-May-20,0,0
Eritrea,ERI,18-May-20,0,0
Eritrea,ERI,19-May-20,0,0
Eritrea,ERI,20-May-20,0,0
Eritrea,ERI,21-May-20,0,0
Eritrea,ERI,22-May-20,0,0
Eritrea,ERI,23-May-20,0,0
Eritrea,ERI,24-May-20,0,0
Eritrea,ERI,25-May-20,0,0
Eritrea,ERI,26-May-20,0,0
Eritrea,ERI,27-May-20,0,0
Eritrea,ERI,28-May-20,0,0
Eritrea,ERI,29-May-20,0,0
Eritrea,ERI,30-May-20,0,0
Eritrea,ERI,31-May-20,0,0
Eritrea,ERI,1-Jun-20,0,0
Eritrea,ERI,2-Jun-20,0,0
Eritrea,ERI,3-Jun-20,0,0
Eritrea,ERI,4-Jun-20,1,0
Eritrea,ERI,5-Jun-20,1,0
Eritrea,ERI,6-Jun-20,0,0
Eritrea,ERI,7-Jun-20,0,0
Eritrea,ERI,8-Jun-20,0,0
Eritrea,ERI,9-Jun-20,0,0
Eritrea,ERI,10-Jun-20,0,0
Eritrea,ERI,11-Jun-20,0,0
Eritrea,ERI,12-Jun-20,0,0
Eritrea,ERI,13-Jun-20,0,0
Eritrea,ERI,14-Jun-20,24,0
Estonia,EST,31-Dec-19,0,0
Estonia,EST,1-Jan-20,0,0
Estonia,EST,2-Jan-20,0,0
Estonia,EST,3-Jan-20,0,0
Estonia,EST,4-Jan-20,0,0
Estonia,EST,5-Jan-20,0,0
Estonia,EST,6-Jan-20,0,0
Estonia,EST,7-Jan-20,0,0
Estonia,EST,8-Jan-20,0,0
Estonia,EST,9-Jan-20,0,0
Estonia,EST,10-Jan-20,0,0
Estonia,EST,11-Jan-20,0,0
Estonia,EST,12-Jan-20,0,0
Estonia,EST,13-Jan-20,0,0
Estonia,EST,14-Jan-20,0,0
Estonia,EST,15-Jan-20,0,0
Estonia,EST,16-Jan-20,0,0
Estonia,EST,17-Jan-20,0,0
Estonia,EST,18-Jan-20,0,0
Estonia,EST,19-Jan-20,0,0
Estonia,EST,20-Jan-20,0,0
Estonia,EST,21-Jan-20,0,0
Estonia,EST,22-Jan-20,0,0
Estonia,EST,23-Jan-20,0,0
Estonia,EST,24-Jan-20,0,0
Estonia,EST,25-Jan-20,0,0
Estonia,EST,26-Jan-20,0,0
Estonia,EST,27-Jan-20,0,0
Estonia,EST,28-Jan-20,0,0
Estonia,EST,29-Jan-20,0,0
Estonia,EST,30-Jan-20,0,0
Estonia,EST,31-Jan-20,0,0
Estonia,EST,1-Feb-20,0,0
Estonia,EST,2-Feb-20,0,0
Estonia,EST,3-Feb-20,0,0
Estonia,EST,4-Feb-20,0,0
Estonia,EST,5-Feb-20,0,0
Estonia,EST,6-Feb-20,0,0
Estonia,EST,7-Feb-20,0,0
Estonia,EST,8-Feb-20,0,0
Estonia,EST,9-Feb-20,0,0
Estonia,EST,10-Feb-20,0,0
Estonia,EST,11-Feb-20,0,0
Estonia,EST,12-Feb-20,0,0
Estonia,EST,13-Feb-20,0,0
Estonia,EST,14-Feb-20,0,0
Estonia,EST,15-Feb-20,0,0
Estonia,EST,16-Feb-20,0,0
Estonia,EST,17-Feb-20,0,0
Estonia,EST,18-Feb-20,0,0
Estonia,EST,19-Feb-20,0,0
Estonia,EST,20-Feb-20,0,0
Estonia,EST,21-Feb-20,0,0
Estonia,EST,22-Feb-20,0,0
Estonia,EST,23-Feb-20,0,0
Estonia,EST,24-Feb-20,0,0
Estonia,EST,25-Feb-20,0,0
Estonia,EST,26-Feb-20,0,0
Estonia,EST,27-Feb-20,0,0
Estonia,EST,28-Feb-20,1,0
Estonia,EST,29-Feb-20,0,0
Estonia,EST,1-Mar-20,0,0
Estonia,EST,2-Mar-20,0,0
Estonia,EST,4-Mar-20,1,0
Estonia,EST,6-Mar-20,3,0
Estonia,EST,7-Mar-20,5,0
Estonia,EST,11-Mar-20,3,0
Estonia,EST,12-Mar-20,3,0
Estonia,EST,13-Mar-20,11,0
Estonia,EST,14-Mar-20,52,0
Estonia,EST,15-Mar-20,36,0
Estonia,EST,16-Mar-20,56,0
Estonia,EST,17-Mar-20,34,0
Estonia,EST,18-Mar-20,20,0
Estonia,EST,19-Mar-20,33,0
Estonia,EST,20-Mar-20,9,0
Estonia,EST,21-Mar-20,16,0
Estonia,EST,22-Mar-20,23,0
Estonia,EST,23-Mar-20,20,0
Estonia,EST,24-Mar-20,26,0
Estonia,EST,25-Mar-20,17,0
Estonia,EST,26-Mar-20,35,1
Estonia,EST,27-Mar-20,134,0
Estonia,EST,28-Mar-20,37,0
Estonia,EST,29-Mar-20,65,0
Estonia,EST,30-Mar-20,39,2
Estonia,EST,31-Mar-20,36,0
Estonia,EST,1-Apr-20,30,1
Estonia,EST,2-Apr-20,34,1
Estonia,EST,3-Apr-20,79,6
Estonia,EST,4-Apr-20,103,1
Estonia,EST,5-Apr-20,57,1
Estonia,EST,6-Apr-20,79,2
Estonia,EST,7-Apr-20,11,4
Estonia,EST,8-Apr-20,41,2
Estonia,EST,9-Apr-20,36,3
Estonia,EST,10-Apr-20,22,0
Estonia,EST,11-Apr-20,51,0
Estonia,EST,12-Apr-20,46,0
Estonia,EST,13-Apr-20,5,1
Estonia,EST,14-Apr-20,23,3
Estonia,EST,15-Apr-20,41,3
Estonia,EST,16-Apr-20,29,4
Estonia,EST,17-Apr-20,32,1
Estonia,EST,18-Apr-20,25,2
Estonia,EST,19-Apr-20,53,0
Estonia,EST,20-Apr-20,16,2
Estonia,EST,21-Apr-20,7,0
Estonia,EST,22-Apr-20,17,3
Estonia,EST,23-Apr-20,7,1
Estonia,EST,24-Apr-20,33,1
Estonia,EST,25-Apr-20,13,1
Estonia,EST,26-Apr-20,30,0
Estonia,EST,27-Apr-20,8,3
Estonia,EST,28-Apr-20,4,1
Estonia,EST,29-Apr-20,13,0
Estonia,EST,30-Apr-20,6,0
Estonia,EST,1-May-20,23,2
Estonia,EST,2-May-20,5,0
Estonia,EST,3-May-20,5,1
Estonia,EST,4-May-20,1,2
Estonia,EST,5-May-20,3,0
Estonia,EST,6-May-20,8,0
Estonia,EST,7-May-20,2,0
Estonia,EST,8-May-20,7,1
Estonia,EST,9-May-20,5,0
Estonia,EST,10-May-20,8,4
Estonia,EST,11-May-20,6,0
Estonia,EST,12-May-20,2,1
Estonia,EST,13-May-20,5,0
Estonia,EST,14-May-20,5,0
Estonia,EST,15-May-20,7,1
Estonia,EST,16-May-20,8,1
Estonia,EST,17-May-20,4,0
Estonia,EST,18-May-20,4,0
Estonia,EST,19-May-20,10,1
Estonia,EST,20-May-20,7,0
Estonia,EST,21-May-20,3,0
Estonia,EST,22-May-20,6,0
Estonia,EST,23-May-20,7,0
Estonia,EST,24-May-20,14,0
Estonia,EST,25-May-20,2,0
Estonia,EST,26-May-20,1,1
Estonia,EST,27-May-20,10,0
Estonia,EST,28-May-20,6,1
Estonia,EST,29-May-20,11,0
Estonia,EST,30-May-20,8,1
Estonia,EST,31-May-20,6,0
Estonia,EST,1-Jun-20,4,1
Estonia,EST,2-Jun-20,1,0
Estonia,EST,3-Jun-20,0,0
Estonia,EST,4-Jun-20,10,1
Estonia,EST,5-Jun-20,10,0
Estonia,EST,6-Jun-20,20,0
Estonia,EST,7-Jun-20,21,0
Estonia,EST,8-Jun-20,8,0
Estonia,EST,9-Jun-20,1,0
Estonia,EST,10-Jun-20,7,0
Estonia,EST,11-Jun-20,11,0
Estonia,EST,12-Jun-20,7,0
Estonia,EST,13-Jun-20,5,0
Estonia,EST,14-Jun-20,3,0
Ethiopia,ETH,14-Mar-20,1,0
Ethiopia,ETH,15-Mar-20,0,0
Ethiopia,ETH,16-Mar-20,3,0
Ethiopia,ETH,17-Mar-20,1,0
Ethiopia,ETH,18-Mar-20,0,0
Ethiopia,ETH,19-Mar-20,1,0
Ethiopia,ETH,20-Mar-20,1,0
Ethiopia,ETH,21-Mar-20,2,0
Ethiopia,ETH,22-Mar-20,0,0
Ethiopia,ETH,23-Mar-20,2,0
Ethiopia,ETH,24-Mar-20,0,0
Ethiopia,ETH,25-Mar-20,0,0
Ethiopia,ETH,26-Mar-20,1,0
Ethiopia,ETH,27-Mar-20,0,0
Ethiopia,ETH,28-Mar-20,4,0
Ethiopia,ETH,29-Mar-20,0,0
Ethiopia,ETH,30-Mar-20,0,0
Ethiopia,ETH,31-Mar-20,7,0
Ethiopia,ETH,1-Apr-20,2,0
Ethiopia,ETH,2-Apr-20,4,0
Ethiopia,ETH,3-Apr-20,0,0
Ethiopia,ETH,4-Apr-20,6,0
Ethiopia,ETH,5-Apr-20,3,0
Ethiopia,ETH,6-Apr-20,5,2
Ethiopia,ETH,7-Apr-20,1,0
Ethiopia,ETH,8-Apr-20,8,0
Ethiopia,ETH,9-Apr-20,3,0
Ethiopia,ETH,10-Apr-20,1,0
Ethiopia,ETH,11-Apr-20,9,0
Ethiopia,ETH,12-Apr-20,4,1
Ethiopia,ETH,13-Apr-20,2,0
Ethiopia,ETH,14-Apr-20,3,0
Ethiopia,ETH,15-Apr-20,8,0
Ethiopia,ETH,16-Apr-20,3,0
Ethiopia,ETH,17-Apr-20,7,0
Ethiopia,ETH,18-Apr-20,4,0
Ethiopia,ETH,19-Apr-20,9,0
Ethiopia,ETH,20-Apr-20,3,0
Ethiopia,ETH,21-Apr-20,3,0
Ethiopia,ETH,22-Apr-20,3,0
Ethiopia,ETH,23-Apr-20,2,0
Ethiopia,ETH,24-Apr-20,0,0
Ethiopia,ETH,25-Apr-20,1,0
Ethiopia,ETH,26-Apr-20,5,0
Ethiopia,ETH,27-Apr-20,1,0
Ethiopia,ETH,28-Apr-20,1,0
Ethiopia,ETH,29-Apr-20,2,0
Ethiopia,ETH,30-Apr-20,4,0
Ethiopia,ETH,1-May-20,1,0
Ethiopia,ETH,2-May-20,2,0
Ethiopia,ETH,3-May-20,0,0
Ethiopia,ETH,4-May-20,2,0
Ethiopia,ETH,5-May-20,5,0
Ethiopia,ETH,6-May-20,5,1
Ethiopia,ETH,7-May-20,17,0
Ethiopia,ETH,8-May-20,29,0
Ethiopia,ETH,9-May-20,3,0
Ethiopia,ETH,10-May-20,16,1
Ethiopia,ETH,11-May-20,29,0
Ethiopia,ETH,12-May-20,11,0
Ethiopia,ETH,13-May-20,11,0
Ethiopia,ETH,14-May-20,2,0
Ethiopia,ETH,15-May-20,9,0
Ethiopia,ETH,16-May-20,15,0
Ethiopia,ETH,17-May-20,19,0
Ethiopia,ETH,18-May-20,11,0
Ethiopia,ETH,19-May-20,35,0
Ethiopia,ETH,20-May-20,13,0
Ethiopia,ETH,21-May-20,24,0
Ethiopia,ETH,22-May-20,10,0
Ethiopia,ETH,23-May-20,34,0
Ethiopia,ETH,24-May-20,61,0
Ethiopia,ETH,25-May-20,88,0
Ethiopia,ETH,26-May-20,73,0
Ethiopia,ETH,27-May-20,46,1
Ethiopia,ETH,28-May-20,30,0
Ethiopia,ETH,29-May-20,100,1
Ethiopia,ETH,30-May-20,137,1
Ethiopia,ETH,31-May-20,95,0
Ethiopia,ETH,1-Jun-20,109,3
Ethiopia,ETH,2-Jun-20,85,1
Ethiopia,ETH,3-Jun-20,87,2
Ethiopia,ETH,4-Jun-20,142,3
Ethiopia,ETH,5-Jun-20,150,1
Ethiopia,ETH,6-Jun-20,169,1
Ethiopia,ETH,7-Jun-20,129,1
Ethiopia,ETH,8-Jun-20,86,7
Ethiopia,ETH,9-Jun-20,136,0
Ethiopia,ETH,10-Jun-20,180,5
Ethiopia,ETH,11-Jun-20,170,3
Ethiopia,ETH,12-Jun-20,164,5
Ethiopia,ETH,13-Jun-20,245,7
Ethiopia,ETH,14-Jun-20,251,8
Europe,,31-Dec-19,0,0
Europe,,1-Jan-20,0,0
Europe,,2-Jan-20,0,0
Europe,,3-Jan-20,0,0
Europe,,4-Jan-20,0,0
Europe,,5-Jan-20,0,0
Europe,,6-Jan-20,0,0
Europe,,7-Jan-20,0,0
Europe,,8-Jan-20,0,0
Europe,,9-Jan-20,0,0
Europe,,10-Jan-20,0,0
Europe,,11-Jan-20,0,0
Europe,,12-Jan-20,0,0
Europe,,13-Jan-20,0,0
Europe,,14-Jan-20,0,0
Europe,,15-Jan-20,0,0
Europe,,16-Jan-20,0,0
Europe,,17-Jan-20,0,0
Europe,,18-Jan-20,0,0
Europe,,19-Jan-20,0,0
Europe,,20-Jan-20,0,0
Europe,,21-Jan-20,0,0
Europe,,22-Jan-20,0,0
Europe,,23-Jan-20,0,0
Europe,,24-Jan-20,0,0
Europe,,25-Jan-20,3,0
Europe,,26-Jan-20,0,0
Europe,,27-Jan-20,0,0
Europe,,28-Jan-20,1,0
Europe,,29-Jan-20,4,0
Europe,,30-Jan-20,2,0
Europe,,31-Jan-20,7,0
Europe,,1-Feb-20,6,0
Europe,,2-Feb-20,1,0
Europe,,3-Feb-20,1,0
Europe,,4-Feb-20,3,0
Europe,,5-Feb-20,0,0
Europe,,6-Feb-20,0,0
Europe,,7-Feb-20,2,0
Europe,,8-Feb-20,6,0
Europe,,9-Feb-20,1,0
Europe,,10-Feb-20,1,0
Europe,,11-Feb-20,4,0
Europe,,12-Feb-20,2,0
Europe,,13-Feb-20,1,0
Europe,,14-Feb-20,0,0
Europe,,15-Feb-20,0,1
Europe,,16-Feb-20,0,0
Europe,,17-Feb-20,1,0
Europe,,18-Feb-20,0,0
Europe,,19-Feb-20,0,0
Europe,,20-Feb-20,0,0
Europe,,21-Feb-20,0,0
Europe,,22-Feb-20,14,0
Europe,,23-Feb-20,62,2
Europe,,24-Feb-20,57,0
Europe,,25-Feb-20,98,4
Europe,,26-Feb-20,107,5
Europe,,27-Feb-20,101,2
Europe,,28-Feb-20,344,5
Europe,,29-Feb-20,311,4
Europe,,1-Mar-20,400,8
Europe,,2-Mar-20,716,7
Europe,,3-Mar-20,523,18
Europe,,4-Mar-20,698,29
Europe,,5-Mar-20,954,28
Europe,,6-Mar-20,1508,47
Europe,,7-Mar-20,1974,55
Europe,,8-Mar-20,2224,38
Europe,,9-Mar-20,2776,145
Europe,,10-Mar-20,3529,136
Europe,,11-Mar-20,3227,183
Europe,,12-Mar-20,5516,235
Europe,,13-Mar-20,7108,248
Europe,,14-Mar-20,7306,313
Europe,,15-Mar-20,9270,238
Europe,,16-Mar-20,9206,594
Europe,,17-Mar-20,10473,429
Europe,,18-Mar-20,12133,606
Europe,,19-Mar-20,13899,721
Europe,,20-Mar-20,22079,849
Europe,,21-Mar-20,22005,1055
Europe,,22-Mar-20,22296,1414
Europe,,23-Mar-20,20626,1296
Europe,,24-Mar-20,26672,1457
Europe,,25-Mar-20,25460,1846
Europe,,26-Mar-20,29915,2088
Europe,,27-Mar-20,35052,2202
Europe,,28-Mar-20,35368,2722
Europe,,29-Mar-20,32644,2698
Europe,,30-Mar-20,29018,2519
Europe,,31-Mar-20,30664,2894
Europe,,1-Apr-20,35442,3357
Europe,,2-Apr-20,36014,3376
Europe,,3-Apr-20,33851,3582
Europe,,4-Apr-20,37113,5137
Europe,,5-Apr-20,33051,4057
Europe,,6-Apr-20,27994,2965
Europe,,7-Apr-20,28017,3397
Europe,,8-Apr-20,28927,5114
Europe,,9-Apr-20,33239,3872
Europe,,10-Apr-20,34201,4807
Europe,,11-Apr-20,34021,4421
Europe,,12-Apr-20,33385,3473
Europe,,13-Apr-20,26314,3032
Europe,,14-Apr-20,24507,3186
Europe,,15-Apr-20,29835,4280
Europe,,16-Apr-20,29662,4763
Europe,,17-Apr-20,30081,4218
Europe,,18-Apr-20,29201,3890
Europe,,19-Apr-20,25461,3673
Europe,,20-Apr-20,26551,2444
Europe,,21-Apr-20,25486,2712
Europe,,22-Apr-20,26140,3820
Europe,,23-Apr-20,27321,3368
Europe,,24-Apr-20,25601,3060
Europe,,25-Apr-20,28592,3155
Europe,,26-Apr-20,24804,2950
Europe,,27-Apr-20,22359,1511
Europe,,28-Apr-20,20534,2354
Europe,,29-Apr-20,20580,2910
Europe,,30-Apr-20,22228,2738
Europe,,1-May-20,23470,2146
Europe,,2-May-20,25566,2345
Europe,,3-May-20,23246,1868
Europe,,4-May-20,22341,1229
Europe,,5-May-20,21974,1532
Europe,,6-May-20,22924,2173
Europe,,7-May-20,29513,2361
Europe,,8-May-20,26575,1827
Europe,,9-May-20,24579,2027
Europe,,10-May-20,25105,1200
Europe,,11-May-20,20882,967
Europe,,12-May-20,21784,1258
Europe,,13-May-20,21916,1887
Europe,,14-May-20,20547,1592
Europe,,15-May-20,21291,1687
Europe,,16-May-20,21108,1384
Europe,,17-May-20,19270,1176
Europe,,18-May-20,18259,731
Europe,,19-May-20,16770,828
Europe,,20-May-20,17793,1361
Europe,,21-May-20,14683,1167
Europe,,22-May-20,18882,1633
Europe,,23-May-20,18488,969
Europe,,24-May-20,17858,897
Europe,,25-May-20,14961,-1421
Europe,,26-May-20,15649,854
Europe,,27-May-20,17952,790
Europe,,28-May-20,16019,1035
Europe,,29-May-20,19865,969
Europe,,30-May-20,17583,1000
Europe,,31-May-20,16518,721
Europe,,1-Jun-20,15672,449
Europe,,2-Jun-20,14880,953
Europe,,3-Jun-20,14267,857
Europe,,4-Jun-20,17003,880
Europe,,5-Jun-20,17128,660
Europe,,6-Jun-20,16964,876
Europe,,7-Jun-20,15871,620
Europe,,8-Jun-20,15360,362
Europe,,9-Jun-20,15338,455
Europe,,10-Jun-20,15596,775
Europe,,11-Jun-20,15212,787
Europe,,12-Jun-20,17063,522
Europe,,13-Jun-20,17194,616
Europe,,14-Jun-20,16365,513
European Union,,31-Dec-19,0,0
European Union,,1-Jan-20,0,0
European Union,,2-Jan-20,0,0
European Union,,3-Jan-20,0,0
European Union,,4-Jan-20,0,0
European Union,,5-Jan-20,0,0
European Union,,6-Jan-20,0,0
European Union,,7-Jan-20,0,0
European Union,,8-Jan-20,0,0
European Union,,9-Jan-20,0,0
European Union,,10-Jan-20,0,0
European Union,,11-Jan-20,0,0
European Union,,12-Jan-20,0,0
European Union,,13-Jan-20,0,0
European Union,,14-Jan-20,0,0
European Union,,15-Jan-20,0,0
European Union,,16-Jan-20,0,0
European Union,,17-Jan-20,0,0
European Union,,18-Jan-20,0,0
European Union,,19-Jan-20,0,0
European Union,,20-Jan-20,0,0
European Union,,21-Jan-20,0,0
European Union,,22-Jan-20,0,0
European Union,,23-Jan-20,0,0
European Union,,24-Jan-20,0,0
European Union,,25-Jan-20,3,0
European Union,,26-Jan-20,0,0
European Union,,27-Jan-20,0,0
European Union,,28-Jan-20,1,0
European Union,,29-Jan-20,4,0
European Union,,30-Jan-20,2,0
European Union,,31-Jan-20,5,0
European Union,,1-Feb-20,4,0
European Union,,2-Feb-20,1,0
European Union,,3-Feb-20,1,0
European Union,,4-Feb-20,3,0
European Union,,5-Feb-20,0,0
European Union,,6-Feb-20,0,0
European Union,,7-Feb-20,1,0
European Union,,8-Feb-20,6,0
European Union,,9-Feb-20,0,0
European Union,,10-Feb-20,1,0
European Union,,11-Feb-20,0,0
European Union,,12-Feb-20,2,0
European Union,,13-Feb-20,0,0
European Union,,14-Feb-20,0,0
European Union,,15-Feb-20,0,1
European Union,,16-Feb-20,0,0
European Union,,17-Feb-20,1,0
European Union,,18-Feb-20,0,0
European Union,,19-Feb-20,0,0
European Union,,20-Feb-20,0,0
European Union,,21-Feb-20,0,0
European Union,,22-Feb-20,14,0
European Union,,23-Feb-20,62,2
European Union,,24-Feb-20,53,0
European Union,,25-Feb-20,98,4
European Union,,26-Feb-20,106,5
European Union,,27-Feb-20,99,2
European Union,,28-Feb-20,329,5
European Union,,29-Feb-20,301,4
European Union,,1-Mar-20,380,8
